id,name,weekly_available_hours,seniority_level,english_level,number_of_assignments,active_assignments,importance,tag_names,availability,.NET,AI-TEST,Account Owner,Android,Angular,Artificial intelligence,BI,Blazor,C#,C++,CSS,Checked,Design,Dev ops,Django,Electron,Elixir,Flutter,HTML,JQuery,Java,JavaScript,Kotlin,Laravel,Machine Learning,Marketing,NextJs,Node JS,NuxtJS,NuxtJS 2,PHP,Project Manager,Python,QA,Rails,React JS,React Native,Roku,Rust,SOFT,Sales,Scala,Shopify,Solutions Architect,Stripe,Unity,Visual Basic 6,Webflow,Workfront Fusion,iOS
290d8206-9246-4c22-bc8e-a9f082311f62,Andrea Tucker,16,5,3,3,4,6,Scala,112,0,0,0,0,6,6,2,0,0,2,0,0,0,1,0,0,0,0,0,6,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24b63780-eb71-48dc-a636-29c67bd21526,Jennifer Bell,2,5,1,3,2,74,testeandoando,107,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,2,0,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4f0a90ef-aa4c-4f96-aaad-9921e567f856,Sarah Park,37,5,3,3,5,67,TEST 123123,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
f671feca-76be-4c13-8e7b-34c1ebe64e59,Jamie Medina,40,4,2,4,4,34,wpp,156,0,0,6,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06c38b6d-aa9a-4785-a3ae-7c90d314840d,Tracy Fernandez,7,5,2,4,1,81,BI,50,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,5,0,0,0
c4cd53b2-a4ac-4765-9e16-524fa46ff7c8,Matthew Nelson,28,4,1,4,2,40,Checked,47,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,3,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,0
02d0aaf8-7a90-4958-855e-2805b7096da6,Holly Watson,28,1,1,3,5,4,Solutions Architect,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0
55b3e2ca-dc73-4ab6-aa89-2e3e63e8d95d,Yvonne Hanson,20,6,2,1,3,66,BI,28,3,0,0,5,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
68294ea1-1260-4103-9fd9-4dd63021f3a0,James Golden,38,5,3,5,5,77,Angular,99,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
803802e4-0487-4e09-99fa-682d558a1543,Ivan Jennings,40,2,1,1,2,24,C#,119,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
adf79a2d-21c5-4b21-8d2d-9b2a23d2ad18,Jessica Martinez,39,6,2,3,2,81,Java,152,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,1,6,0,0,0,0,6,0,0,0,0,0,0,0
a1028d8d-1cdb-402a-abea-56c7e64a08f1,Tommy Rodgers,17,5,3,1,3,77,test-img,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5
d75dc496-0b55-4739-a7c9-94b18273bf4a,Rachael Thomas,24,4,3,5,4,11,TEST,178,0,2,3,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0
09fafab0-34ab-45ce-ad39-579ac570f072,Melissa Gibson MD,17,2,3,4,3,31,Java,166,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
d0a5e94a-ae79-4464-9081-e5fa7ac8bdd3,Shane Rivas,36,1,1,5,0,78,React Native,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,2,0,0,0,3,0,0,0
0849deec-1e94-448a-a7c0-d614ce25c676,Paul Mason,25,6,2,5,1,77,Flutter,110,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bba2e9c3-e034-4d6c-90f2-4673fe643815,Julie Gonzales,7,1,2,0,3,0,NextJs,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1994a59e-387d-4ce1-b1aa-a8fa9e1ae316,Amanda Dixon,30,3,1,0,4,2,abcx,129,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,1,0,0,0,0,0
c8c5eb5d-8b9c-46eb-b7af-8c130b38744b,Christina Lawrence,3,4,2,2,5,34,abcde,63,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
cef3274c-dae0-46a3-a2b3-3f7d366bd28d,Troy Cameron,23,4,2,2,4,19,Elixir,145,0,0,0,4,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0
db2d8361-f08e-4daf-af2f-e22fe9903f8f,Natasha Arnold,3,2,1,1,5,0,Node JS,161,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0
22eaee2c-0da3-4954-bb8d-d37e86c54ffe,Tracey Davidson,38,5,3,0,2,41,Artificial intelligence,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baee4e7d-e530-4f71-9412-a1fd626d93b5,Jessica Conrad,18,2,2,2,4,21,NuxtJS,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0
e384872b-962c-49ab-af42-40d5c3ad2bba,Maureen Jones,12,2,1,1,0,81,Android,87,5,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03e6ed10-3947-4aa5-a74b-3ca2060cfb32,Ariana Smith,6,4,1,2,5,29,test-img,60,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,4,0,2,0,0,0,0,0,0,0,0,1,0
001e2ccb-a333-466d-9c89-114f9e1a9833,Jason Richards,16,4,1,0,5,18,NextJs,79,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c8ae6001-aa6b-46c2-b25f-cf0f21b879e2,Ryan Dunn,18,5,3,0,1,13,NuxtJS 2,43,1,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a5ce4938-1588-40d0-a4f3-030ba0eaf279,Debbie Vega,14,6,2,0,5,31,Visual Basic 6,24,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05d33723-d018-4cda-9dd2-f5cafc7db6e0,Michael Hampton,3,6,2,2,3,41,Java,115,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e37ed58c-2801-415f-8a4a-ec941fe0e690,Bob Fleming,36,3,1,2,1,10,c,47,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,1,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5,0,0
22ebdcb4-d9a6-413c-bddf-6d753a37cfda,Terri Flowers,18,3,1,3,5,76,PHP,151,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,5,0,0,0,1,0,0,0,5,0,0,0
0b61df30-32c2-41e4-a6d4-7117cff52d24,Marie Cisneros,31,3,1,2,1,49,wpp,55,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c8779d0b-723e-4564-a252-bafb55876301,Jesse Reyes MD,15,6,2,1,3,87,Django,23,0,0,2,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2d0abacc-34c7-47dd-befd-f3f2c2507aac,Terri Freeman,3,5,2,5,0,0,Python,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,2,0
b3331889-08bd-4da0-ada8-bd86c996b257,Terri Terrell,29,3,2,5,4,86,f,121,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5392cf9b-256d-4ea2-8403-251c8fb72247,Lori Warner,39,5,1,5,4,12,Elixir,138,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
017f8c29-f038-4c06-8873-8f1bc0c749cf,Johnny Garcia,21,5,2,4,1,83,Workfront Fusion,124,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0
633508f7-739a-47c7-b7b0-ddee84dec5db,Mary Walsh,33,6,2,1,0,27,HTML,139,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
8a2923d4-f699-4338-a43a-3f368e5c2de0,Joseph Lucas,17,1,1,3,5,83,f,166,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,6,0,5,0,0,0,0,0,3,0,0,0,0,0,0
38458c94-a539-490d-904d-c26dae5d4c4a,Carol Black,22,4,3,4,5,19,b,118,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38d0bed0-2df8-4ddf-83be-9b9d57596be3,Jessica Wallace,10,4,1,5,0,75,SOFT,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cb16b38f-4603-489a-9387-1564bd5b56de,Summer Barnett,12,2,1,4,4,85,acv,82,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0
00ca6567-cccd-46be-9782-6c259bb32e94,Jacob Hamilton,4,4,1,1,1,59,abcdef,161,0,3,0,0,0,4,1,0,2,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4a91bf79-70d8-4d8c-bd91-06d160388566,Michael Ortega,19,1,2,0,4,100,Project Manager,63,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,0,0,0,0,0,0,0,2,0,4
35bc5e00-0e5b-42dd-b4c3-6c1a48b9084c,Mark Rhodes,26,1,2,3,4,84,acv,27,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6d0bf444-bdf6-4405-b1b0-49e5d57f9e73,Sandra Nelson,3,3,3,1,4,73,Django,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dd2bb82a-c264-4327-a6b0-c2bfbd6b95ae,Joseph Smith,0,3,2,4,1,13,PHP,80,6,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,2,0
65b3438e-3ae9-43ca-9697-1bce623f5433,Rick Mcintosh,1,4,1,5,0,97,f,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ac2cf21e-a169-4dcd-8f83-b4d2143dd012,Darlene Sanchez,28,6,2,1,4,51,Machine Learning,54,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0
eeb72bce-007f-4c05-9fb3-cb4741d262fa,Cheryl Smith,40,2,2,5,5,21,c,143,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,1,0,0,0
9e38f701-2059-4bfc-93ad-5fb6ae44037e,Chelsea Alvarez,12,4,1,3,1,94,b,28,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b116bc40-3c1b-4f00-a735-c0ea445bd1d2,Christopher Roberts,10,5,3,5,4,2,aea,64,0,0,0,0,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,3,0,0
1c10a0e6-a8b6-4832-b8e4-13e00f88d736,Nichole Humphrey,36,1,3,5,4,87,abcde,35,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,6
b6ad2db6-02af-497d-9fdc-ca18ccbee87d,Richard George,11,2,1,3,5,2,TEST 123123,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51f1f3a5-54ff-4027-bd2a-f5fb53e85c70,Seth Odom,19,1,3,1,2,35,Stripe,34,6,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50207f76-53ad-410d-aa5a-70794fde93b2,Joshua Salazar,30,1,1,3,5,58,f,144,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
353dad6f-3a9b-4e1c-b6ee-270371966f81,Taylor Long,40,1,1,3,0,14,Django,77,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
3007bcb8-dd39-4c0a-8ca9-fc958e8534a3,Steven Garcia,35,4,2,3,4,46,test-bew-ab,45,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0
c2eaa592-fd0f-43db-972d-514a2c019d65,Ryan Wolfe,24,3,1,5,2,66,abcx,163,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0
3a71e1e8-644e-4d22-94e2-d35a377d611c,Kimberly Lewis,13,2,3,4,1,35,Roku,143,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
d6e813a5-e68a-4553-881e-425be8ca2e6a,Taylor Lowe,15,5,3,2,2,71,TEST #1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0
612907b0-4feb-4a25-97b4-fc02ecc10288,Melissa Davis,19,3,1,3,1,83,Django,151,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
b06bb568-de04-4f31-9689-bfae895c4712,Steven Frazier,13,5,2,4,2,11,Stripe,61,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,4,0,0,3,0,0,0,3,0,0,0,2,0,0,0,0,0,4,0,2,0,0,0
aadf03c6-e1a1-415d-b2b7-31da676cdb71,Angela Fitzgerald,39,4,1,0,2,18,iOS,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50633739-2e4e-4daa-8a28-0c5942e33f4d,Ashley Silva,3,2,2,1,1,49,C++,155,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0
fa06d68e-2494-41b6-8426-1fc1abd0461c,Melissa Johnson,35,6,3,0,2,1,Design,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6
7b8a00ce-290b-4e9d-a5e0-72f97387ae5c,Diane Hernandez,32,6,1,4,5,14,Dev ops,107,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,5,0,0,0,0
4529bbe5-8032-4402-8ec2-ade296e5858a,Timothy Crawford,28,1,3,0,5,32,img,128,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
9d9956f4-8fee-481c-8498-c4f5ba3079b9,Beverly Barrera,32,2,3,5,0,27,Shopify,22,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
cbeaa06e-289a-4121-8d2e-3c0d118c9c20,Jennifer Hunter,8,1,3,2,0,3,Node JS,164,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0,0,0
d0ae710a-46bb-45fe-a884-2ae79f0cce34,Lance Bush,40,2,3,3,1,98,Account Owner,89,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a5d91f5-c925-4493-ab4d-7c43c18f1317,Sara Sanders,32,3,1,4,1,0,Rust,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0
9279ff77-5a65-4fc8-82e4-9f158cb15407,Craig Garcia,33,1,1,3,2,55,React Native,92,0,0,0,0,0,0,0,6,0,6,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a162969-0eb8-4453-a46b-48f7e4fbfb3a,Leslie Hamilton,0,1,1,5,4,8,ab,68,0,0,0,0,0,0,4,0,0,0,2,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0
dedc5bd4-28a8-4f2e-ac33-6bcf49a18720,Jeremy Jackson,20,1,1,2,3,55,Design,173,4,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9def19d4-b640-459b-a629-0b8dc133e9ee,Joshua Haynes,10,1,2,4,2,75,Rails,72,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0
f72bdd8d-2a7e-4edb-8dbd-6f4e28f3a8cf,Valerie Melendez,29,1,2,0,3,35,abcdef,37,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
49139bb0-53ef-4152-a27e-b49ab9f93dce,Jeffery Dalton,15,5,3,5,0,45,NextJs,62,0,0,0,0,0,0,6,0,0,0,0,3,0,4,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1d80e82d-7f2f-44ba-90bf-d9a1a11b71c0,Dr. Kevin Taylor,30,5,1,4,2,15,iOS,108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0c977bcd-3cf6-47f9-98dd-aa2e5deb5de1,Jessica Robinson,38,1,3,2,2,43,Account Owner,30,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0
e692a57a-b647-4288-9618-471d5ff6d96c,Laura Perry,8,1,2,4,5,41,test-today,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
ebf75eac-4be9-46c1-a90b-bc2397fa5e3d,Marvin Garcia,27,1,3,0,3,74,Rails,57,0,2,0,0,0,0,1,6,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
06ea90f9-2fb9-4949-9a13-70c0ebd9dfb2,Dr. Dana Trujillo DDS,37,3,1,4,4,89,QA,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72fa9119-135c-4bc0-9a6e-a08e977e3ef2,Sean Oconnell,13,3,2,4,0,1,PHP,37,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b28cbc96-f749-476b-a897-4ca115ded46d,Pamela Gray,34,6,3,3,0,40,iOS,77,0,0,5,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6
a29f3c57-6a39-4200-889d-70231c5e1d9f,Andres White,22,3,2,4,4,63,testeandoando,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2a76ee7e-77f7-4734-88d8-b5dc01588469,Christopher Brown,27,2,2,2,0,81,Dev ops,30,0,6,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
bf9bbbb4-460f-4045-9ac6-14280bc8cf82,Steven Allen,10,6,3,4,4,67,Account Owner,139,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0
